53, 0, 12, 155, 1073758272, 0, 11, 35, 1, 0, 0, "Diebeslager", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
54, 0, 12, 550, 1073758272, 0, 11, 35, 1, 0, 8, "Jaspismine", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
55, 0, 12, 156, 1073758272, 0, 11, 35, 13, 61, 0, "Valley of Heroes UNUSED", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
56, 0, 12, 157, 1073758272, 0, 11, 35, 1, 673, 0, "Heldenwache", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
57, 0, 12, 158, 1073758272, 0, 11, 35, 1, 0, 5, "Tiefenschachtmine", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
59, 0, 12, 159, 1074806784, 0, 11, 582, 785, 0, 0, "Weinberge von Nordhain", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
60, 0, 12, 606, 1073758272, 0, 11, 35, 1, 0, 8, "Der Waldrand", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
61, 0, 12, 160, 1073758272, 0, 11, 35, 1, 0, 0, "Donnerfälle", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
62, 0, 12, 161, 1073758272, 0, 11, 35, 1, 671, 8, "Brackbrunns Kürbisbeet", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
63, 0, 12, 162, 1073758272, 0, 11, 35, 1, 0, 6, "Hof der Steinfelds", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
64, 0, 12, 163, 1073758272, 0, 11, 35, 1, 676, 6, "Weinberge der Maclures", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
65, 571, 0, 164, 16452, 0, 11, 439, 412, 545, 0, "Drachenöde", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
66, 571, 0, 165, 16452, 0, 11, 441, 423, 544, 76, "Zul\'Drak", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
67, 571, 0, 166, 16449, 0, 11, 465, 420, 0, 77, "Die Sturmgipfel", 0, 0, 0, 0, 0, -500, 0.6, 0, 15, 0, 0, 675, 0, -1, 
68, 0, 44, 557, 1073758272, 0, 11, 0, 1, 0, 16, "Der Immerruhsee", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
69, 0, 44, 167, 1075855424, 0, 11, 0, 1, 0, 15, "Seenhain", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
70, 0, 44, 168, 1073758272, 0, 11, 0, 1, 0, 24, "Steinwacht", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
71, 0, 44, 627, 1073758272, 0, 11, 0, 1, 0, 20, "Steinwachtfälle", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
72, 0, 4, 169, 1073758272, 0, 11, 210, 7, 649, 63, "Das Dunkle Portal", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
73, 0, 4, 170, 1073758272, 0, 11, 0, 731, 0, 50, "Die Faulende Narbe", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
74, 0, 8, 171, 1073758272, 0, 11, 0, 0, 0, 53, "Tränenteich", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
75, 0, 8, 172, 1075855424, 0, 11, 0, 0, 0, 54, "Steinard", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
76, 0, 8, 173, 1073758272, 0, 11, 0, 0, 0, 53, "Zuflucht der Verirrten", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
77, 0, 1, 174, 1076903936, 0, 11, 0, 8, 0, 0, "Ambossar", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
80, 0, 12, 175, 1073758272, 0, 11, 35, 17, 0, 10, "Berge von Sturmwind", 2, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
81, 451, 22, 575, 1073741888, 0, 11, 0, 0, 0, 0, "Jeff NO-Quadrant geändert", 0, 0, 0, 0, 0, -500, 0, 0, 13, 0, 0, 675, 0, -1, 
82, 451, 22, 176, 1073741888, 0, 11, 0, 0, 0, 0, "Jeff NW-Quadrant", 0, 0, 0, 0, 0, -500, 0, 0, 13, 0, 0, 675, 0, -1, 
83, 451, 22, 177, 1073741888, 0, 11, 0, 0, 0, 0, "Jeff SO-Quadrant", 0, 0, 0, 0, 0, -500, 0, 0, 13, 0, 0, 675, 0, -1, 
84, 451, 22, 178, 1073741888, 0, 11, 0, 0, 0, 0, "Jeff SW-Quadrant", 0, 0, 0, 0, 0, -500, 0, 0, 13, 0, 0, 675, 0, -1, 
85, 0, 0, 179, 16448, 0, 11, 601, 2, 0, 0, "Tirisfal", 4, 0, 0, 0, 0, -500, 0.3, 0, 15, 0, 0, 675, 0, -1, 
86, 0, 12, 180, 1073758272, 0, 11, 35, 1, 0, 8, "Der Steinhügelsee", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
87, 0, 12, 548, 1076904000, 0, 11, 35, 1, 0, 5, "Goldhain", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
88, 0, 12, 181, 1073758272, 0, 11, 35, 1, 672, 6, "Holzfällerlager des Osttals", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
89, 0, 12, 182, 1073758272, 0, 11, 35, 1, 0, 0, "Obsthain am Spiegelsee", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
91, 0, 12, 183, 1073758272, 0, 11, 35, 1, 0, 8, "Turm von Azora", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
92, 0, 12, 558, 1073758272, 0, 11, 35, 1, 0, 0, "Spiegelsee", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
93, 0, 10, 628, 1073758272, 0, 11, 0, 774, 0, 28, "Ogerhort Vul\'Gol", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
94, 0, 10, 184, 1073758272, 0, 11, 0, 2, 667, 24, "Rabenflucht", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
95, 0, 44, 185, 1073758272, 0, 11, 0, 1, 0, 20, "Rotkammschlucht", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
96, 0, 44, 186, 1073758272, 0, 11, 0, 1, 0, 25, "Der Turm von Ilgalar", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
97, 0, 44, 187, 1073758272, 0, 11, 0, 748, 0, 19, "Althers Mühle", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
98, 0, 44, 188, 1073758272, 0, 11, 0, 1, 0, 17, "Rethbanhöhlen", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
99, 0, 33, 189, 1075855424, 0, 11, 0, 3, 0, 30, "Rebellenlager", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
100, 0, 33, 585, 1073758272, 0, 11, 0, 3, 0, 31, "Nesingwarys Expedition", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
101, 0, 33, 190, 1073758272, 0, 11, 0, 715, 0, 32, "Kurzens Truppenlager", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
102, 0, 33, 586, 1073758272, 0, 11, 0, 713, 0, 41, "Ruinen von Zul\'Kunda", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
103, 0, 33, 191, 1073758272, 0, 11, 0, 3, 0, 40, "Ruinen von Zul\'Mamwe", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
104, 0, 33, 192, 1073758272, 0, 11, 567, 3, 0, 37, "Das Finstere Riff", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
105, 0, 33, 193, 1073758272, 0, 11, 0, 963, 0, 42, "Ogerhügel der Mosh\'Ogg", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
106, 0, 33, 194, 1073758272, 0, 11, 0, 3, 0, 0, "Das Vorratslager", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
107, 0, 40, 195, 1073758272, 0, 11, 0, 9, 0, 14, "Saldeans Hof", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
108, 0, 40, 196, 1076904000, 0, 11, 0, 709, 0, 15, "Späherkuppe", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
109, 0, 40, 197, 1073758272, 0, 11, 0, 710, 0, 15, "Brauenwirbels Kürbishof", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
111, 0, 40, 198, 1073758272, 0, 11, 0, 9, 0, 12, "Der Jangoschacht", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
113, 0, 40, 576, 1073758272, 0, 11, 0, 9, 0, 15, "Der Goldküstensteinbruch", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
115, 0, 40, 199, 1073758272, 0, 11, 567, 9, 0, 17, "Der Leuchtturm von Westfall", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
116, 0, 8, 200, 1073758272, 0, 11, 0, 0, 0, 53, "Das Neblige Tal", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
117, 0, 33, 629, 1075855424, 0, 11, 0, 715, 0, 35, "Basislager Grom\'gol", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
118, 0, 11, 201, 1073758272, 0, 11, 0, 191, 0, 22, "Whelgars Ausgrabungsstätte", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
120, 0, 12, 559, 1075855424, 0, 11, 35, 787, 0, 8, "Weststromgarnison", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
121, 0, 10, 202, 1073758272, 0, 11, 0, 771, 0, 28, "Der Friedhof \"Stille Gärten\"", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
122, 0, 33, 203, 1073758272, 0, 11, 567, 713, 0, 37, "Ruinen von Zuuldaia", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
123, 0, 33, 204, 1073758272, 0, 11, 567, 714, 0, 34, "Ruinen von Bal\'lal", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
125, 0, 33, 205, 1073758272, 0, 11, 0, 3, 0, 35, "Ruinen von Kal\'ai", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
126, 0, 33, 206, 1073758272, 0, 11, 0, 714, 0, 0, "Ruinen von Tkashi", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
127, 0, 33, 207, 1073758272, 0, 11, 0, 713, 0, 40, "Ruinen von Balia\'mah", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
128, 0, 33, 208, 1073758272, 0, 11, 0, 714, 0, 36, "Ruinen von Ziata\'jai", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
129, 0, 33, 209, 1073758272, 0, 11, 0, 3, 0, 37, "Ruinen von Mizjah", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
130, 0, 0, 210, 16448, 0, 11, 28, 2, 0, 0, "Silberwald", 4, 0, 0, 0, 0, -500, 0.4, 0, 15, 0, 0, 675, 0, -1, 
131, 0, 1, 211, 1076904000, 0, 11, 0, 0, 0, 5, "Kharanos", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
132, 0, 1, 212, 1074806784, 0, 11, 0, 0, 0, 0, "Eisklammtal", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
133, 0, 1, 213, 1073758208, 0, 11, 42, 765, 665, 10, "Neu-Tüftlerstadt", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
134, 0, 1, 214, 1073758272, 0, 11, 0, 8, 0, 10, "Steinbruch Gol\'Bolar", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
135, 0, 1, 215, 1073758208, 0, 11, 0, 0, 121, 7, "Höhle der Frostmähnen", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
136, 0, 1, 216, 1073758272, 0, 11, 0, 0, 666, 5, "Der Graufelsbau", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
137, 0, 1, 217, 1075855424, 0, 11, 0, 0, 0, 7, "Bräuhall", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
138, 0, 1, 218, 1073758272, 0, 11, 0, 8, 664, 7, "Nebelfichtenzuflucht", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
139, 0, 0, 219, 16448, 0, 11, 37, 775, 0, 0, "Östliche Pestländer", 0, 0, 0, 0, 0, -500, 0.5, 0, 15, 0, 0, 675, 0, -1, 
141, 1, 0, 220, 16448, 0, 11, 584, 11, 0, 0, "Teldrassil", 2, 0, 0, 0, 0, -500, 0.4, 0, 15, 0, 0, 675, 0, -1, 
142, 0, 38, 221, 1073758272, 0, 11, 0, 1, 681, 15, "Eisenbands Ausgrabungsstätte", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
143, 0, 38, 222, 1073758272, 0, 11, 573, 793, 0, 18, "Festung Mo\'grosh", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
144, 0, 38, 223, 1076904000, 0, 11, 0, 1, 0, 10, "Thelsamar", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
145, 0, 38, 224, 1073758272, 0, 11, 0, 1, 0, 18, "Algaz-Tor", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
146, 0, 38, 225, 1075855424, 0, 11, 0, 1, 0, 15, "Der Steinwerkdamm", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
147, 0, 38, 226, 1073758272, 0, 11, 0, 1, 0, 15, "Jagdhütte der Weltenwanderer", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
148, 1, 0, 227, 16448, 0, 11, 575, 867, 0, 0, "Dunkelküste", 2, 0, 0, 0, 0, -500, 0.6, 0, 15, 0, 0, 675, 0, -1, 
149, 0, 38, 228, 1073758272, 0, 11, 0, 1, 0, 12, "Silberbachmine", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
150, 0, 11, 229, 1075855424, 0, 11, 567, 702, 0, 20, "Hafen von Menethil", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
151, 451, 0, 560, 16448, 0, 11, 47, 226, 0, 0, "Designer-Insel", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
152, 0, 85, 230, 1075855424, 0, 11, 0, 2, 0, 9, "Das Bollwerk", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
153, 0, 85, 607, 1073758272, 0, 11, 0, 2, 0, 10, "Ruinen von Lordaeron", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
154, 0, 85, 231, 1076903936, 0, 11, 0, 712, 0, 0, "Todesend", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
155, 0, 85, 232, 1073758208, 0, 11, 0, 2, 0, 0, "Nachtwebergrund", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
156, 0, 85, 233, 1073758272, 0, 11, 0, 2, 0, 6, "Sollidens Bauernhof", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
157, 0, 85, 234, 1073758272, 0, 11, 0, 15, 0, 8, "Agamands Mühlen", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
158, 0, 85, 235, 1073758272, 0, 11, 0, 15, 0, 0, "Gruft der Familie Agamand", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
159, 0, 85, 236, 1076904000, 0, 11, 0, 712, 0, 5, "Brill", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
160, 0, 85, 237, 1073758272, 0, 11, 0, 2, 0, 12, "Flüstergärten", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
161, 0, 85, 238, 1073758272, 0, 11, 0, 2, 0, 10, "Terrasse der Muße", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
162, 0, 85, 239, 1073758272, 0, 11, 0, 2, 0, 7, "Blendwassersee", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
163, 0, 85, 240, 1073758272, 0, 11, 0, 2, 0, 0, "Gunthers Zufluchtsort", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
164, 0, 85, 241, 1073758272, 0, 11, 0, 2, 0, 7, "Garrens Schlupfwinkel", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
165, 0, 85, 242, 1073758272, 0, 11, 0, 15, 0, 5, "Balnirs Bauernhof", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
166, 0, 85, 243, 1073758272, 0, 11, 0, 2, 0, 5, "Das Verlassene Anwesen", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
167, 0, 85, 244, 1073758272, 0, 11, 0, 2, 0, 8, "Außenposten der Kreuzzügler", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
168, 0, 85, 245, 1073758272, 0, 11, 567, 2, 0, 0, "Die Nordküste", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
169, 0, 85, 577, 1073758272, 0, 11, 567, 0, 0, 0, "Die Flüsternde Küste", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
170, 0, 0, 246, 16448, 0, 11, 31, 2, 0, 0, "Der Lordameresee", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
172, 0, 130, 247, 1073758272, 0, 11, 0, 718, 0, 12, "Insel Fenris", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
173, 0, 85, 620, 1073758272, 0, 11, 0, 2, 0, 0, "Faols Ruheplatz", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
186, 1, 141, 622, 1076904000, 0, 11, 0, 11, 712, 5, "Dolanaar", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
187, 1, 141, 248, 1073758272, 0, 11, 48, 76, 63, 7, "Darnassus UNUSED", 0, 0, 0, 0, 0, -500, 0, 0, 15, 0, 0, 675, 0, -1, 
